url,title,label,score
https://news.google.com/read/CBMiwwFBVV95cUxQdmRTV2Q1Wm9XSWFCWjFjOGp6WURYQ0l4TWlwc1J3Y3BIeU5qQ21OeFlWM0lUT1A4NzNITnRpbDRtYXlJQkFZY29aenpmSTJkdldCOTJEblRDUUZxT19GRVBPUFdkWVJUY0M0cG53SHRCQlBsSEhlVDcxakFYa0VRcVgwQi0wTFpVN3FGNGVqUlBSS01scHAzaExlaDViV0FHclZhdlR6V1FnbFhiQk45NUQzTkVfTDVsUEltNHhNYlVnZzQ?hl=en-US&gl=US&ceid=US%3Aen,"Lilly Warns Patients About Counterfeit and Compounded Medicines Releases Open Letter and Takes Further Legal Action Against Counterfeit, Fake, Unsafe, and Untested Products",LABEL_1,0.9989476799964905
https://news.google.com/read/CBMixAFBVV95cUxQYmNRRlR2VnpuRkh1WUtSWnBQOGtsUEhIc0lIdUR3d0dyRUxmeXZBRVhPTEpGOG55cW1fVjVWTWREUm5GMWZEN080b3ZTNllqWTBPS2pYTDF3NXBRcUZzc3pxYlNRcHVzYThsOFJIR0pLa1NIQzFVSHhETmNwZy10NDhaSDVTUEZRU2J4TDhZNGFpNXFCdURrZ2wxdnp2UVcwLWdpMjhrSHFqUm5FNXdpY1lDdXFHeTFVMmFrNzVhMjhKUG5D?hl=en-US&gl=US&ceid=US%3Aen,"Lilly's tirzepatide was superior to placebo for MASH resolution, and more than half of patients achieved improvement in fibrosis at 52 weeks",LABEL_1,0.998902440071106
https://news.google.com/read/CBMixAFBVV95cUxPaDM2X3FIb0RZWVVjbzNPRkdoQ0tkaENpWWI0cjYzVlBIRkNBdTFlZkhHU3o4c09yTmJLQUQtY1RReXlFVWJIS3ppaG80RkRPVzRPTDk4cFcxMWFNSlhGSi1DNms1MkZlMkRUVWxVM1JxX1lmVUp6NXlQempyY0wzeVVCLWs3bElCb2toZERKWHJmOEY4cGNILXJxTmJ6OHZWb3dxaEs0eWFkbUR2cWFLeG5UdFFWZ2YwbHNyUmlrNTFvc2sx?hl=en-US&gl=US&ceid=US%3Aen,Updated Data from the Phase 1/2 Study of Olomorasib in KRAS G12C-Mutant Advanced Solid Tumors Presented at the 2024 ASCO® Annual Meeting,LABEL_1,0.9990567564964294
https://news.google.com/read/CBMiwwFBVV95cUxQZlVxS0s4QS1Oa3E3Mmx3Zmh6aDNzMGRmdnlIcFZhTUY5eW1rc3UyRGpOYk92MnlxRGdFM3VFQVN6dE0yYUQ1VVBxRnhPZmNETkI3eEY0UnNRcjg0cGMwNjlEd3FWMVRveThfQXhaNERsR3QzaVNRRHZ1TXY0NU9VbkJXWDlJWmxqSnlTZmZQTldCTDRhZF9sT01DdmlMb0d0dzUwNnpCVFVsWmx6RU0wVmpsVjRQd0NqVUpvemZnaXRGc1U?hl=en-US&gl=US&ceid=US%3Aen,"Lilly's tirzepatide reduced obstructive sleep apnea (OSA) severity, with up to 51.5% of participants meeting the criteria for disease resolution",LABEL_1,0.9990019202232361
https://news.google.com/read/CBMiwAFBVV95cUxOZUJMRU5ISFdKR3l5SWM0UlBBbDVuTmxqNDZJckVnT1o5aHROTVBFejVVTzR6RnZkcmJxa0RVVHNueE9DSlJIb0tIX01CeGlPLTRsTWNxamF1anI0UGR3THdCLXY3b29GaXMyWXlQVlJuc2hfcnNWLUpsZ0c3X0NOdV9hcExNQXYyR1p4OC01dk5Wak9aVTlEQ1BqaU0tdmc5ckp3UjlzV1BvOGlxNWZ5RG5JZW4yUnRFMlh5ZnRtTHo?hl=en-US&gl=US&ceid=US%3Aen,"With Once-a-Week Dosing, Insulin Efsitora Alfa Delivers A1C Reduction and Safety Profile Consistent with Daily Insulin",LABEL_1,0.9989756345748901
https://news.google.com/read/CBMivAFBVV95cUxQZzFJX3psRGo1TlZOeU9KeFpFVmVDclRFVnpUSktfRTJUZW5Sdk9ja2UtMkpTbmU4Y29CUno5cGx3UURpN2RyS3o4R3dLc1l3eVQ3RU5uQVZfOUFELVRwS2ptdkp0dkNDVDRCTkY4czdzaklkcUx5S2RaVFJFZTNwckRPdk9Vcm0xeVdZdC1uMFNvVVlCdDl2QTdiOUxvZUlKaTVlaTlSZVJ6aDFZWG0yV19YLUZ1NUhvUVFGUA?hl=en-US&gl=US&ceid=US%3Aen,U.S. Food and Drug Administration to Convene Advisory Committee Meeting to Discuss the TRAILBLAZER-ALZ 2 Study of Donanemab,LABEL_1,0.9989734888076782
https://news.google.com/read/CBMiwAFBVV95cUxPT25QNEFVUy1tWTZCbkRNZlJSd2hNN0M5OGJBQTdweHJld3VXTjVMazFBcDNNUWcyX2VDTjJybFJVLU1XNjBQTlRvT1NpbVBEaEJhNFNNeWxJMVhoUzNXMWp5TzdYRklMdTlxczJwOWJqa0hhcTRPdlJSbGZ0Q2k4UW1XSXNCN2w1UkE3OFdqdWhUSEkyMkx5a21sY2E5SXJxTkdWYUJvbmZrTzV4UFlSd0dfOFZKVV9FRmFDWFJrTDM?hl=en-US&gl=US&ceid=US%3Aen,Lilly Acquires New Injectable Medicine Manufacturing Facility from Nexus Pharmaceuticals | Eli Lilly and Company,LABEL_1,0.9990584254264832
https://news.google.com/read/CBMixAFBVV95cUxNZGU5QU93aDlYU2RhOHYwcXRTZXNyTjkwdEtOdHJRX0dudWFyR0t4eERsTlhZLWFJdnJWcjhqZC1qSVpFVnRvTUwtWDhWMzB2N3UwTXlGWWM3R051UUJ0ZnNJXzNaSDhoa3M3ZlZRZ0N6VGVlQTZWZTVwRmdMOU5Pc3ZnVzJMd0E0bWRTZ1dyVElYRzRzNkhRSXFTTG42MWhkNFdNX3M4aUZIc3dDMXRLZkEyUGM1Y2Y4NDBEdlRTTjZPME5z?hl=en-US&gl=US&ceid=US%3Aen,"Lilly announces departure of Anat Ashkenazi, chief financial officer | Eli Lilly and Company",LABEL_1,0.9990043044090271
https://news.google.com/read/CBMivwFBVV95cUxQV3Bxb0JZdnJsbEFGX29jT1JKeG9FWTM5ZXdzOVFQQlhCMnpnNC0wRjQxeHJpSEZoeVR1VXpMcVc0cjN3N0VERVJyRDhaN0ZMX2x1WVRtOUpQM2tqMEZEVm0yOWduQkowbllJLUdwaFVyOThFSzcweU92UzNtekhMSWpPN013UUtPTjNGNXFiNVVWZ2xjV2xieVNUZklfcUU4blpYUTFFaGZyMTIzQUVTclA1ejc5VFl5dDBrRE04NA?hl=en-US&gl=US&ceid=US%3Aen,Lilly to Acquire Morphic to Improve Outcomes for Patients with Inflammatory Bowel Disease | Eli Lilly and Company,LABEL_1,0.9990156888961792
https://news.google.com/read/CBMivwFBVV95cUxOWFg0NFNtRGp3ZVQwNzc0ejNHZV81VS00UXVpY25JU0dRc29jNW56STJJZWZ4MHNEd1ZIUjR5SHNMUGY3eTl2aFZ6MDZVeGdzME5NdG9hTEExU1NuYVVacXdINXFReWI5NTdsZTVYdmwtUmR5Njh4X1dGSjZnZktwU19HRmpqOHVNVDJBNWc4YUUtMV80VVZhRk5HZlk1dkZjM0lidFFYZDJ2VnZLU0NlcUFfOV9BMWNsOE55NjVmNA?hl=en-US&gl=US&ceid=US%3Aen,Lilly Launches End-to-End Digital Healthcare Experience through LillyDirect™ | Eli Lilly and Company,LABEL_1,0.9990018010139465
https://news.google.com/read/CBMiZ0FVX3lxTE5zWWNBRnlQMXluU0twRF9TNlpGOC1sYTl0UElmY25tZ0g1bXl0MzV6b0JLbG1ldHlBejlxXzE4WkE5WUs5b0UyTmgwa1FKeExzRDNEM3ZfQzkwTmhxbGVINElDdHNoazQ?hl=en-US&gl=US&ceid=US%3Aen,Research & Development,LABEL_1,0.9978018403053284
https://news.google.com/read/CBMivAFBVV95cUxNY2NjdU1uMlQxejlBaVRTTG93bXZNTVVYSUtOT3p0TndSc0hCaDNuN2lNQWMyMDQzSlBXNHFMODZDWmpzTThrTGd0X2FId3llRE5EUlRzRFFiWXdTT3BhWEtiZWtGTlAyb3Joc2EtRF81VFFPTDBmYkdBcEk3WGoxUTIxZ28yakpObnozNHhkdEpXelBRWFNOZzJER3BnN3FOOWVvaGNRb1BiclJkbTN3RTRKREhoY2tjLU05MA?hl=en-US&gl=US&ceid=US%3Aen,Positive Phase 1/2 Clinical Trial Data for an Investigational Gene Therapy for Genetic Hearing Loss to be Presented at the Association for Research in Otolaryngology 2024 MidWinter Meeting,LABEL_1,0.998927652835846
https://news.google.com/read/CBMivgFBVV95cUxPNW1zSWhHQWtOVUtCZUxMaUFXeko5VEVDQ3ItQ0MzU3haMnE5VXZjang5SUFOODhJM0RSZnl2Tlh2bHVfVDgwR3BmbVNIS3VCcXRDQ19ual9aOVlxUXdNdEtZQTZ2OFNWc2tfUDFVbEtpSENOTDJsbEVJb1JSV2R6Z1JMZlRrc2NrSUdmdjFzSU50V0tydV9nczgxdjZpVV82WFBuYjVqV0IxaG9tb0Q3SVl6LUNRcjVDLXA4WU9B?hl=en-US&gl=US&ceid=US%3Aen,"Lilly, UNICEF expand support to help millions of young people at risk of noncommunicable diseases",LABEL_1,0.9988625049591064
https://news.google.com/read/CBMikAFBVV95cUxNTThBUWNMVjlVNGZKeXd2UGhkRHZzTE9CTEtwQlh0eW4yLU1keUlDUGpuTm1ydHpkQnp4OWdnY0t0UjQwU0Y2WG8yX1AySEZZczBCYXF0bnliV3F5d1UycUhYbEs5R1VhTnhVSkdidXpqSzN3VUw0LUowSGpUMVlOcFVlRlphMEF0ZEh5WmxGMXg?hl=en-US&gl=US&ceid=US%3Aen,"Mounjaro, Zepbound pour money into Eli Lilly, fueling a better-than-expected second quarter",LABEL_1,0.998450517654419
https://news.google.com/read/CBMimAFBVV95cUxOcll3a3UwLUhsR1FxckFzbEhnbTkxcDFyMVZvQmswYm9hN01UZnprLWlCZU85UF9nZjZTdi1KZ0x1QV9TOWw4Z2NQZWRHbDNVVTl2cXVkNlJRcHlUNUtMS2VSZXZmUmVMakQwMWt3ZFdIaFdLcElaSmxZcXgwTnJ0NnRmOHNUb1RhblZ1TDJpS0JaeU4tb25Wdg?hl=en-US&gl=US&ceid=US%3Aen,"Lilly rides Mounjaro, Zepbound to better-than-expected 1Q profit despite supply issues",LABEL_1,0.9986478686332703
https://news.google.com/read/CBMiwAFBVV95cUxNUkhOVnFoWnhCQy1WQWhCbHJIMlVoc3lyMmxPWDNWYjVzOHJLUjZsZ1FxWWdleEpzLXc5VVJydFJQaVNycU95eEFKOWVUVzNzMzlMVTl5a1ZERWJydXZJb0VhUzlLVUU5RmZvbDBNM3I2eVlPcG92akgyZFpXbThSMlZfUEJwTTRBbVIzZE56Y3pXOE5FWUxYRVI1RmQwRXBzTVA3eHR6aGxLcDFHcFJvVmJNTV9OVVhfMlFXZmxDX1Y?hl=en-US&gl=US&ceid=US%3Aen,"Lilly Reports Third-Quarter 2023 Financial Results, Highlights Strong Sales Growth and Business Development Activity",LABEL_1,0.999053418636322
https://news.google.com/read/CBMimgFBVV95cUxPbnNBaldIOVNPTUtmZ3l3WkxFR3A1U0FXM0JqbEdSbjk5cTdOWlJUaVhBUEpueGV6ZTh5SV9DNTdPRXJCMjhqbWpXXzJDSGFLVGRIMUVUYkd4MTFBaXRHaWZBWmpzbXNrYVBCVXl1QnM0czFpdy1oMk9femJQQXBZd2ExUDlZYWdZRHFTZnI2em14clE3cG9iLUNn?hl=en-US&gl=US&ceid=US%3Aen,Indiana Fever Announce Lilly as the Team's New Jersey Patch Partner,LABEL_1,0.9990485310554504
https://news.google.com/read/CBMiywFBVV95cUxNMHlfdTJLZEhQempHaVJqQUU3NEhsNGhlZDlHanJiVmRFdWl1RVdPbVFaSHg3Z3V2T2RaQWRSN25CTmRsYnpZVURYaVB3ZGVsbmJoRDRwS1RMQVgwaGtESGM3d1BvRjBVcnRxTmVBemRHemtMMTkzV1ljSjZOQ1BlRW1FenlzZ0w2blR4bFUxdWdwcV9rMy1za2VXaFYwTlJxcW5vZ1prUlk1LVZaTVVQS2JZWkpsSWhGaTltV1YyVlVFaVFLZGFqT3dWZw?hl=en-US&gl=US&ceid=US%3Aen,Eli Lilly's weight loss drug tirzepatide gets approval in China,LABEL_1,0.9990277290344238
https://news.google.com/read/CBMiuAFBVV95cUxPLUVCSE1xa1NvcFo4eDQ4aHJoRFpwNk45aUNmYmtJUnpZaUsxMEdtZVZsQU9zQW1RVmdwbkpLVXdlV0VPemJ0NTdSanQ1ckMtdnJaV3M1Nk1ua3dYMDNGVjI2V01neVFWc2NEN1dBaHdXUVBwOXRZVnNGdGpsU3IyWXFoQzFSdHFLMEJxS0NudVVaN2FrZ0lEaGtOSUJRNzE1eGdzZ1NpWDhSLUl0ejVLRHFJMF9SUk0z?hl=en-US&gl=US&ceid=US%3Aen,More than two-thirds of people with atopic dermatitis and skin of color experienced skin improvement in a first-of-its-kind lebrikizumab study,LABEL_1,0.9989351630210876
https://news.google.com/read/CBMixAFBVV95cUxOaUlEaUlLYmhvMjY2Y0pTQlFyX25STzFsNEtVTmdkc2dUczdfeHNRZG15VUN4RXNHLXJWNUVGMnRNNTJMUFBJX3BpOUs1eEVlVE5od0tmX3FveUE4YnJ0UGdvV3pFSzc2eDU2TkhGbEFiQzdSUzVsaTN0Z053OGpaTHRRc3hOWFNtZHlSQ09oV3h0MGpiV0pLb1RoeFhXX1V3STNwYUl2YWxQYU5yZkgxVUhmUFAtc0xLeDJmbWNjbkRpckJC?hl=en-US&gl=US&ceid=US%3Aen,"More than one-half of patients with Crohn's disease treated with Lilly's mirikizumab achieved clinical remission at one year, including patients with previous biologic failure",LABEL_1,0.9990044236183167
https://news.google.com/read/CBMivAFBVV95cUxPdkRKNkxPYXNTdVdyWUkzZWZlRDB1SVRhemc3NkRaWTNCcGRJVTg2UzVCeHBOVDJLQnZQU3prVnlKWXd1OUcyYVliZDNQV2R1Ymg2azdmMjNIMDVmY0R5QzFaYUNyUjhHcGlxS2ZDS1dScHVucml3YXRSQTg1eWphT1VuZ3ZnRjQ4aGVrVDlXV1gwUlhENXFBSzhfNVlxTExQODlUSnl6R1hDc2h1RXZqY19kem8waE1hb0hIVw?hl=en-US&gl=US&ceid=US%3Aen,Lilly Confirms Date and Conference Call for First-Quarter 2024 Financial Results Announcement,LABEL_1,0.9989674091339111
https://news.google.com/read/CBMiqAFBVV95cUxOdnc2MDRiTHk0NnU0NzBpdWZLalRYQWJoU1BaLWYtay1BVmpOQkxLTFQ0TERIaDVsa2FWTHctRnpuS1RDc1lYeFhkVXBUQTlDWHMzY2FTT3NmSEVkejNoQTlyY2R5aG1zdUIwbkZPUDdaV3AyV0RGekRuTXJCalhxSko1aWMzSE00Z184UEdLd2tZTlNnaFhHd2MyRjBpdEdjWXhETDZtSHA?hl=en-US&gl=US&ceid=US%3Aen,Lilly Completes Acquisition of POINT Biopharma | Eli Lilly and Company,LABEL_1,0.9989799857139587
https://news.google.com/read/CBMixAFBVV95cUxPcU9nb3YzOU50NHp0aGxSNE5MaGw2VmtsdXVBRUZ5U3gxUERyZkduLUswTFBVYkwzYmR0VTF1TUpHbnBBVVR2bG01UC1FbkNlRWlrSjdJTWJoaW5fRXlRWldYaFFhS3F0SEhfaXJfaXBWaWxXTjRlZW1XMnNndWtsWW1PUm5Od3ZDXzRKcTVOZjQyWVVVaHpmbEhZRXFkdm4wOUJoQVVHOTkzQ1dhOVpQV0ZVdjhsYVhHODJrdmkxa1FURHl6?hl=en-US&gl=US&ceid=US%3Aen,Zepbound™ (tirzepatide) is Now Available in U.S. Pharmacies for Adults Living with Obesity,LABEL_1,0.9989797472953796
https://news.google.com/read/CBMiwwFBVV95cUxQTE84NENZM1JUZXVnbDBOdnJHWnVlT0NZRHlBMUx6QWVtankxajRWcnhmVDlBOF94MTJtbDNuZXNwb0I3aTYyRU40RVNxUk5EcDBJMEp3U09zNDREaGhSRnN3TnlXZUhYY2NaOHFLeVVtVFBrYUtfRks0RHdYbUlSTFZSQWhJOEVYMm1LUFBhVWtZZWxDS1FuRnpfMXJ5SndqdjVoM21uWER3NlFrSnJRY1NXNHRsaWp1S1Y2cGJDSVBBdGM?hl=en-US&gl=US&ceid=US%3Aen,Lilly to Acquire POINT Biopharma to Expand Oncology Capabilities into Next-Generation Radioligand Therapies,LABEL_1,0.9989460110664368
https://news.google.com/read/CBMidkFVX3lxTE8wWHhnRnB3SkI2TFZmRzdXLUxlVEY4cDE5SHRyRzh6bEdzYVkwRnU0bHZHNC1qeWFSQWt1dEF5YnJFT01sM2Rkb0ZQZmhzVGVfdXUzOFEtSm5VeDEwNzE5U25GVnhkM0VoMVV4UjJ3cDNkNWFheHfSAXtBVV95cUxOYlY5M3lKUGxsbEZMa0JPYTU1Q00xU2tCYlVyY2dHWkM3c0F6bEhOeFhCdlNWX1RIY1JyV3RHVlBVQTMtVWpqUkx1ZjRGMnI5X01ZOGFEUTE5bVF4TFcwNFpXRnUtbmNJRGF2b01yS2VnM2U1TG5IN2taVmc?hl=en-US&gl=US&ceid=US%3Aen,"Eli Lilly blows past estimates, hikes guidance as Zepbound, Mounjaro sales soar",LABEL_1,0.9990103244781494
https://news.google.com/read/CBMiwwFBVV95cUxPZlRPRkFmMFRFUHBMMXcwR2tiWXhIa3VjWWFPVHVmV3RlTWY4THFRWnVQZ3lmRGFOS0dTN3JrTkhoRUxaVTZGUWZnNGVya2owaFVxU3R4M20ydDB1X2JmV3FyYk1nU1pucDBya2IzR01mZ2xKZU5aaDFHR2FPRHBOTTlvbzBFREdGakllNDE1M09SUklnTldFeDl3Uk40UjZPZHFiWlFYa0tKanFaWDFNbmpYR3JkRUlfTGVsQk1PUFRhU2M?hl=en-US&gl=US&ceid=US%3Aen,Exclusive: US FDA finds new manufacturing lapses at Eli Lilly plant,LABEL_1,0.9987961053848267
https://news.google.com/read/CBMisgFBVV95cUxPZENIZy15S2E1cEpGdDVLTGpNWjRlWU51Tzl5OVF0eTlHS0lneHp4VlB0ZTdwOXVxQWhtYW9BbXNBSFdDTUhiVExEOVNXTG1HR0tHU1ZMRENtUjJqS2Y4dTBBNXpseVFHZ3AxYlA4ZS1vRUE5dlJRM3NmMzFjRDltb1VBV0tOdjhNN2IzNGtuczJvRXV1YTRIU1lRR0hTNWx6YmJfWV93MGdyOVBmbWFUa1ZR?hl=en-US&gl=US&ceid=US%3Aen,Lilly's Newest Phase of Get Better Campaign Challenges Misperceptions About Obesity Care,LABEL_1,0.9874138832092285
https://news.google.com/read/CBMisgFBVV95cUxPN01sTlBJdDA2RVNvcXlCOWk4MDlLS1dIOFhvaFRqdWNrMHZ3NGF6dk5nMHkyRmxINXZPNmRjNkR1cGRmSTZQNGVyTTJ5TTl0RHpXSFU2TE5SajJ4YkhPU3ZFUVdjeXEwVlR0WmQ0eDFfX3VlX3ZvMmJXcEticklOVVFzbTl6cWdrUG5qNjNmWnJ1SldlbUdwVHdzZlVMTjY1bjRUMlVlN1RPd292S3N4S0xR?hl=en-US&gl=US&ceid=US%3Aen,Eli Lilly's nationwide insulin pricing settlement called off,LABEL_1,0.9990231990814209
https://news.google.com/read/CBMingFBVV95cUxPRlotbzRObDl3UlhIWEkxWHNNeE8xYjFjbS15bXBoVzBiSGN1RWI4SHNXWTBkUnV3MjZES2VfR0RXeUcyTzFERjUxdjJjcS1YTkNOdUJNZFY4b29ZSURsNmJkZVB4ZUtEV09KR0dVYW1zc3IxLTB1ZVIxWEZlanBlNGlyRUlDZ2puQXNBSEJWdnFKbnROa01uU2JmMzlEQQ?hl=en-US&gl=US&ceid=US%3Aen,"Eli Lilly beefs up plan to expand manufacturing for popular drugs Zepbound, Mounjaro",LABEL_1,0.9989946484565735
https://news.google.com/read/CBMipAFBVV95cUxPdk1FMkMwcmk5MEplcXdfQ3p6MjZzT1VBTnRnRHlUbzB0MUFZVXl3MlpDZjF6Sm5Ec1VxOHRsMGZWb2tLSnhGeVYxQXoyOElkeGhJUkk5LTZPdERtSGk2am9aT1JTbHllUGhpRjZvVDNaVTJWcUxDUVplZXpLLXpOckd1T2ZGTmtIUkkwaG10ckxCN0tZZW1yaUtkX2h3UmdET0NBYw?hl=en-US&gl=US&ceid=US%3Aen,Lilly Completes Acquisition of Versanis Bio | Eli Lilly and Company,LABEL_1,0.998960018157959
