company,title,label,probability
AbbVie,"AbbVie Raises 2024 Profit Outlook, Reports Strong Q1 Sales for Skyrizi and Rinvoq",social,0.48443803191185
AbbVie,AbbVie's ovarian cancer therapy succeeds in mid-stage trial,government,0.4656376242637634
AbbVie,The biotech news you missed this week,neutral,0.4288622736930847
AbbVie,AbbVie lawsuit says rival Adcentrx stole anti-cancer secrets,social,0.49965640902519226
AbbVie,AbbVie acquires Parkinson’s drug in latest biotech buyout,social,0.4459390342235565
AbbVie,AbbVie purchases neuroscience developer Cerevel for $8.7 billion,government,0.4622458517551422
AbbVie,AbbVie and Umoja to develop new CAR-T therapies for cancer,government,0.5811057686805725
AbbVie,AbbVie Launches First-of-its-Kind Contest to Empower People Living with Migraine in their Careers,social,0.5680409073829651
AbbVie,AbbVie partners with BigHat to develop antibody therapies,social,0.4899728000164032
AbbVie,"AbbVie's $8.7 bln bet on Cerevel is risky but smart, analysts say",social,0.42783981561660767
AbbVie,CVS will remove AbbVie's Humira from some drug reimbursement lists in April,government,0.5542749166488647
AbbVie,"AbbVie Acquires Celsius Therapeutics, Gains Anti-Inflammatory Disease Antibody",social,0.40744438767433167
AbbVie,US FDA grants full approval to AbbVie's ovarian cancer therapy,government,0.702172040939331
AbbVie,White & Case Secures Victory for AbbVie Inc. and Other Pharmaceutical Companies in the US Court of Appeals for the Second Circuit,government,0.5628701448440552
AbbVie,AbbVie Eyes Selling at Least $13 Billion of Bonds to Fund M&A,social,0.49943631887435913
AbbVie,"U.S. FDA Approves SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis, Expanding AbbVie's Portfolio Across Inflammatory Bowel Disease",government,0.6200230121612549
AbbVie,"Medincell, AbbVie link up in long-acting injectable development pact worth up to $1.9B",social,0.39246854186058044
AbbVie,Allergan Aesthetics Invites Consumers to Be the Face of BOTOX® Cosmetic (onabotulinumtoxinA) and Their Other Biggest Brands,social,0.7828392386436462
AbbVie,AbbVie announces its new CEO,social,0.47303715348243713
AbbVie,BOTOX® Cosmetic (onabotulinumtoxinA) Reveals 2024 Women Entrepreneur Grant Recipients,social,0.5783896446228027
AbbVie,AbbVie expects Botox to maintain market share as competition heats up,social,0.544320285320282
Adobe,Adobe Co-Founder Dr. John Warnock Passes at 82,social,0.44947731494903564
Adobe,Adobe Responds to AI Fears With Plans for Updated Legal Terms,social,0.3610304892063141
Adobe,Adobe previews breakthrough AI innovations to advance professional video workflows within Adobe Premiere Pro,environment,0.30289706587791443
Adobe,Adobe transforms digital document experiences this tax season with general availability of Acrobat AI Assistant,government,0.6479445099830627
Adobe,Adobe Unveils the Future of Creativity and AI at Adobe MAX 2023,neutral,0.31078389286994934
Adobe,New Adobe Photoshop with Advanced Generative Fill and Generate Image Brings New Superpowers to All,social,0.40272900462150574
Adobe,New Adobe Express for Enterprise Makes It Easy to Accelerate On-Brand Content Creation and Production Across Teams,social,0.3994739353656769
Adobe,"Media Alert: Adobe Premiere Pro Innovations Make Audio Editing Faster, Easier and More Intuitive",social,0.3563786447048187
Adobe,Adobe Unveils Powerful New Innovations in Illustrator and Photoshop Unlocking New Design Possibilities for Creative Pros,social,0.3903372585773468
Adobe,Adobe AI in the news.,social,0.3726976811885834
Adobe,Adobe Unveils Firefly-Powered Generative Remove in Lightroom for Fast and Easy AI-Editing Across Surfaces,social,0.38030117750167847
Adobe,Adobe Accelerates Data-Driven Personalization at Scale with Adobe Experience Platform Innovations,social,0.3549365997314453
Adobe,Adobe Real-Time CDP - Customer Data Platform | Adobe Business,neutral,0.3208981156349182
Adobe,Adobe Announces All New AI-Powered Creative Cloud Release,environment,0.28060704469680786
Adobe,Adobe’s “Design Made Easy” Event Showcases How Leading Companies are Supercharging Design Across Teams,social,0.5703964233398438
Adobe,New Adobe Express Mobile App Brings Firefly Generative AI Models Directly into Mobile Workflows,government,0.3796168863773346
Adobe,Adobe GenStudio,social,0.34994256496429443
Adobe,Adobe Brings Firefly Generative AI Into Substance 3D Workflows,environment,0.3792608678340912
Adobe,New Generative AI Innovations in Adobe Express Accelerate New Era of ‘Creativity for All’,social,0.7272387742996216
Adobe,Adobe Transforms B2B Marketing with Generative AI-Powered Journey Optimizer to Reach Buying Groups,social,0.6691979169845581
Adobe,All-New Adobe Express With Firefly Brings Generative AI to Creators Worldwide,social,0.4356982409954071
Adobe,"US sues Photoshop maker Adobe for hiding fees, making it difficult to cancel",government,0.7121310830116272
Adobe,Adobe Shares Rising On New Generative AI Services,social,0.5560286045074463
Adobe,Multi-decade professionals leaving Adobe,social,0.5960110425949097
Adobe,All-New Adobe Express Mobile App with Firefly AI Now Available to Millions Empowering them to Create Standout Content On-the-Go,social,0.35814589262008667
Adobe,Deloitte Digital Using Adobe To Bring Personalization-At-Scale To Life,social,0.5944467782974243
Adobe,Adobe created a symbol to encourage tagging AI-generated content,social,0.5996556282043457
Adobe,Change to Adobe terms & conditions outrages many professionals,social,0.7528361678123474
Adobe,FTC sues Adobe alleging hidden subscription cancellation fees,government,0.6988494396209717
Adobe,Adobe Expands Responsible AI to Millions More Teachers and Students with New Innovations – Free for K-12 Students and Teachers,social,0.44265103340148926
Adobe,Adobe and Microsoft partner to bring new generative AI capabilities to marketers as they work in Microsoft 365 applications,social,0.3994307219982147
Adobe,"Adobe rolls out AI features, plans for price hikes and payouts",government,0.32790833711624146
Adobe,The Hidden 'Mask Anything' Tool in Adobe Lightroom,social,0.3929140269756317
Adobe,Photoshop's Firefly Generative AI Arrives With a Creative Cloud Price Hike,social,0.34529516100883484
Adobe,Latest Adobe Updates Accelerated by NVIDIA GPUs Improve Workflows for Millions of Creatives,social,0.38857942819595337
Adobe,Adobe calls off $20 billion deal for Figma after pushback from Europe over possible antitrust issues,government,0.5485384464263916
Adobe,Adobe Says It Won’t Train AI Using Artists’ Work. Creatives Aren’t Convinced,neutral,0.42588871717453003
Adobe,"Adobe Sued By FTC Over Hidden Fees, Cancellation Issues",government,0.6446076035499573
Adobe,Adobe to pay Figma a $1B breakup fee after European regulators scuttle proposed merger,government,0.6741412281990051
Adobe,IBM says use of Adobe AI tools in marketing boosted productivity,social,0.6269837617874146
Adobe,Adobe’s lack of transparency is coming at a great cost,social,0.46345704793930054
Adobe,Accenture and Adobe to Co-Develop Industry-Specific Generative AI Solutions to Accelerate Marketing Transformation,social,0.3080364465713501
Adobe,100+ Adobe Statistics for 2023: Decrypting Its Staying Power,government,0.7104483842849731
Adobe,Adobe Soars In Premarket As AI Strategy Starts Paying Off,social,0.3202694356441498
Adobe,Adobe updates its Terms of Use following artist backlash,social,0.5856199264526367
Adobe,Sundance Ignite x Adobe Fellowship Announce 2024 Cohort,social,0.6137726902961731
Adobe,Adobe to bring full AI image generation to Photoshop this year,social,0.36118096113204956
Adobe,From PDFs to Payload: Bogus Adobe Acrobat Reader Installers Distribute Byakugan Malware,social,0.4707184135913849
Adobe,Adobe Promises That It Hasn’t Gone Full Big Brother,social,0.4747864305973053
Adobe,Legal risks loom for Firefly users after Adobe’s AI image tool training exposed,social,0.4102434813976288
Adobe,Adobe Defends Changes in Its Terms of Service Amid Gen AI 'Explosion',social,0.46249493956565857
Adobe,Adobe overhauls terms of service to say it won’t train AI on customers’ work,neutral,0.3365737795829773
Adobe,Adobe Is Changing Its Terms of Use Again After Backlash,social,0.4719667434692383
Adobe,Adobe Firefly repeats the same AI blunders as Google Gemini,government,0.2742932140827179
Adobe,"Adobe Patches Critical Flaws in Reader, Acrobat",social,0.33975672721862793
Adobe,"Calm down, Adobe tells fans – Photoshop’s new small print isn’t as controversial as it looks",neutral,0.5020800232887268
Adobe,"If You Got This Email From Adobe, Ignore It",neutral,0.6124290227890015
Adobe,Ansel Adams’s Estate Rebukes Adobe for Selling A.I. Images in the Style of the Late Photographer,social,0.4783141613006592
Adobe,CISA Warns of Attacks Exploiting Adobe Acrobat Vulnerability,government,0.4382793605327606
Adobe,The Creatives' Backlash That Made Adobe Rewrite Its Terms of Use,social,0.6450778841972351
Adobe,Adobe included AI-generated images in 'commercially safe' Firefly training set,neutral,0.4402852952480316
Adobe,Artistry With Adobe: Creator Esteban Toro Delivers Inspirational Master Class Powered by AI and RTX,social,0.47076216340065
Adobe,Adobe explores OpenAI partnership as it adds AI video tools,government,0.3070123791694641
Adobe,Adobe’s Very Cautious Gambit to Inject AI Into Everything,neutral,0.6356732249259949
Adobe,People Aren't Happy With Adobe's Spyware-Like Terms of Service Update,social,0.4994841516017914
Adobe,"FTC, DOJ take aim at dark patterns with Adobe lawsuit",government,0.8472364544868469
Adobe,The FTC is suing software giant Adobe over hidden fees and an “overly complicated” cancellation process,government,0.7110092639923096
Adobe,"How Adobe is managing the AI copyright dilemma, with general counsel Dana Rao",government,0.4072139263153076
Adobe,Adobe Sued by U.S. Government for Allegedly Making Canceling Online Subscriptions ‘an Obstacle Course’,government,0.8222203254699707
Adobe,2024 Women to Watch x Adobe Fellows Announced,social,0.7183507084846497
Adobe,Adobe codifies pledge not to train AI on customer data,neutral,0.7748950719833374
Adobe,'Adobe does not train Firefly Gen AI models on customer content': Company responds to backlash,neutral,0.3510109484195709
Adobe,Adobe Says Critical PDF Reader Zero-Day Being Exploited,social,0.4348388910293579
Adobe,"Amazon Prime Day boosts US online sales to record $14.2 bln, Adobe says",social,0.5099707841873169
Adobe,You Might Want to Cancel Your Adobe Subscription After Seeing This,social,0.4246329963207245
Adobe,"Adobe CEO Shantanu Narayen on Photoshop, PDFs, and the AI future",social,0.3732931315898895
Adobe,"Adobe steered consumers to pricey services and made it hard to cancel, feds say",government,0.7327659726142883
Adobe,Adobe joins Microsoft in admitting it's now basically spyware,government,0.3233630657196045
Adobe,Adobe scolded for selling ‘Ansel Adams-style’ images generated by AI,government,0.3420219421386719
Adobe,Adobe Scraps Its $20 Billion Takeover of Figma,government,0.3574257493019104
Adobe,"Adobe Stock: Buy, Sell, or Hold?",social,0.6582252979278564
Adobe,"AI Roundup: Adobe's Images for Business, Google Tests AI Ads, Everyone Loves New ChatGPT",social,0.910116970539093
Adobe,Adobe Is Buying Videos for $3 Per Minute to Build AI Model,neutral,0.2669965326786041
Adobe,Adobe users are furious about the company's terms of service change to help it train AI,social,0.3797071576118469
Adobe,Adobe Announces New AI Tools For Premiere Pro,social,0.3072870969772339
Adobe,Adobe says it won’t use your art to train its AI,neutral,0.651655912399292
Adobe,Adobe unveils AI features for Photoshop — but not everyone is happy about it,neutral,0.4759126305580139
Adobe,Adobe accused by US government of 'trapping subscribers',government,0.8198657035827637
Adobe,Adobe Acrobat adds generative AI to ‘easily chat with documents’,social,0.9442447423934937
Adobe,Adobe Stock Pops 15% As Customers Pay Up For Generative AI Services,social,0.4748342037200928
Adobe,"US online sales hit $7.2 bln on first day of Amazon Prime Day event, Adobe says",social,0.42383742332458496
Adobe,Ouch! Adobe Just Got Dragged on Social Media Over a Boring Terms of Service Update,social,0.9338563680648804
Adobe,Adobe rolls out more generative AI features to Illustrator and Photoshop,social,0.28894421458244324
Adobe,Adobe shelves $20 bln Figma deal after hitting regulatory roadblocks,government,0.6662948131561279
Adobe,Adobe Express rolls out new generative AI features,neutral,0.3040344715118408
Adobe,Adobe Acrobat Pro,social,0.4159984290599823
Adobe,Adobe users are outraged over vague new policy's AI implications,government,0.47762036323547363
Adobe,Adobe Posts Biggest Gain Since 2020 After AI Sales Success,social,0.39914387464523315
Alibaba,"Chinese tech giant Alibaba launches upgraded AI model to challenge Microsoft, Amazon",social,0.3737216889858246
Alibaba,Alibaba.com Officially Launches Alibaba Guaranteed: Making Global Sourcing as Simple as Online Shopping,social,0.49298858642578125
Alibaba,Alibaba's U-turn on cloud unit spin-off lops $20 billion off its market value,environment,0.5143833160400391
Alibaba,‘Pay any price.’ Alibaba’s Jack Ma urges reform as rival rattles e-commerce giant,social,0.4953983426094055
Alibaba,Can Alibaba get the magic back?,social,0.5925775766372681
Alibaba,How to Sell on Amazon from Alibaba in 2024: Step-by-Step Guide,government,0.4071092903614044
Alibaba,Alibaba Shuts Down its Quantum Computing Effort,environment,0.4306311309337616
Alibaba,Alibaba grows revenue in Q4 as net income nearly halves,social,0.29552385210990906
Alibaba,'Every great company is born in a winter': Jack Ma stuns Alibaba employees with memo calling for firm he co-founded to 'correct its course',environment,0.41796252131462097
Alibaba,What is Alibaba? Everything You Should Know,social,0.6140095591545105
Alibaba,Alibaba's research arm shuts quantum computing lab amid restructuring,social,0.3040512204170227
Alibaba,"Alibaba's Hong Kong shares drop 10% after it shelves cloud spinoff, citing U.S. chip restrictions",environment,0.5773921012878418
Alibaba,Alibaba Releases Report on Cross-Border Trade's Positive Impact on the U.S. Economy,social,0.41434597969055176
Alibaba,Alibaba boosts share buy back as revenues miss estimates,social,0.4568008780479431
Alibaba,"Exclusive: Alibaba considers sale of consumer assets including Freshippo, RT-Mart - sources",social,0.6233182549476624
Alibaba,Belgian intelligence service scrutinising Alibaba's presence at Liege airport,government,0.5767000317573547
Alibaba,Alibaba says Daniel Zhang quits cloud business in surprise move,environment,0.4924694895744324
Alibaba,Breakingviews - Alibaba sends out SOS on Hong Kong's market,social,0.8882611393928528
Alibaba,Is Alibaba Reliable? Tips for Secure Shopping,social,0.385663777589798
Alibaba,Alibaba scraps cloud business spin-off citing US chip export ban,government,0.4151649475097656
Alibaba,Alibaba’s new CEO embraces AI and wants a younger management team,social,0.5070299506187439
Alibaba,"Alibaba’s profit in Q4 tumbles due to equity investments, New York-listed stock plunges",social,0.4161471128463745
Alibaba,Alibaba Seeks Middle East Partners as Beijing Deepens Gulf Ties,social,0.4118639826774597
Alibaba,Former Alibaba CEO quits cloud unit in surprise move amid landmark restructuring,environment,0.37892013788223267
Alibaba,Alibaba Misses Earnings Target Amid Restructering Woes,social,0.34800994396209717
Alibaba,A Look At Alibaba's Strategic Pivot Following Leadership Changes,social,0.39250320196151733
Alibaba,"Alibaba Is Considering Convertible Bond Sale, Following JD.com",social,0.4162827432155609
Alibaba,"Alibaba plans to invest $1.1 bln in South Korea, Yonhap reports",social,0.4388844966888428
Alibaba,Shopify vs Alibaba vs Temu: Which Site to Choose?,social,0.5283315181732178
Alibaba,JD.com wins antimonopoly lawsuit against Alibaba,government,0.4557076394557953
Alibaba,Alibaba tipped to be working on USD 5bn CB offer,social,0.4707057476043701
Alibaba,Alibaba Cloud announces steep price cut in race for AI customers,social,0.42216309905052185
Alibaba,Jack Ma backs off on plans to sell Alibaba shares after stock plunge,neutral,0.46467146277427673
Alibaba,Alibaba banks on aggressive Singles Day pricing to recoup sales mojo,social,0.6247889399528503
Alibaba,Alibaba Said to Weigh Sale of Mall Chain in Latest Overhaul Step,social,0.475399911403656
Alibaba,Billionaire Jack Ma Says Alibaba Will Change As Chinese Rival PDD Catches Up,social,0.6400989890098572
Alibaba,Alibaba’s Boss Steps Aside,neutral,0.5487977862358093
Alibaba,Alibaba vs. Amazon: The Differences and Benefits for Sellers in 2024,social,0.5649062991142273
Alibaba,Jack Ma bought Alibaba shares worth $50 mln in fourth quarter - NYT,social,0.3552547097206116
Alibaba,"Down 65% Since 2021, What’s Next For Alibaba Stock?",social,0.4074142575263977
Alibaba,Jack Ma Doubles Down on Alibaba,social,0.6044033169746399
Alibaba,Alibaba Group Announces December Quarter 2023 Results,social,0.3951440155506134
Alibaba,Alibaba Cloud suffers second service outage in a month,environment,0.45727285742759705
Alibaba,What’s Happening With Alibaba Stock?,social,0.4544692933559418
Alibaba,"Alibaba bets on gen AI tools for overseas merchants, executive says",social,0.4280478358268738
Alibaba,Alibaba Sparks China AI Price War With Spate of Steep Discounts,social,0.5611909031867981
Alibaba,"Alibaba was once a Wall Street darling. After plunging 75% over three years, what's next?",social,0.4334646463394165
Alibaba,Alibaba Slashes Cloud Prices Globally as AI Demand Quickens,environment,0.37141257524490356
Alibaba,Alibaba Is Said to Price $4.5 Billion Convertible Bond Sale,social,0.42061513662338257
Alibaba,LVMH deepens partnership with Alibaba to boost tech presence in China,social,0.47717148065567017
Alibaba,"Jack Ma positive on Alibaba, will continue to hold shares - South China Morning Post",social,0.7246332764625549
Alibaba,Breakingviews - Alibaba is the ultimate contrarian China bet,social,0.7963859438896179
Alibaba,Alibaba and Baidu close quantum research labs,social,0.3824470043182373
Alibaba,"Apple Adds Alibaba, JD to List of Vision Pro Apps for China",social,0.3992801010608673
Alibaba,China's Alibaba profit tumbles 86% though revenue beats estimates,neutral,0.3265032172203064
Alibaba,Alibaba's former CEO Daniel Zhang to join Firstred Capital as managing partner,social,0.5344715714454651
Alibaba,Alibaba and Baidu Cash Out on Quantum Computing Stakes,social,0.4723188877105713
Alibaba,Chinese e-commerce giant Alibaba's bumpy restructuring journey,social,0.3579055070877075
Alibaba,"AIOZ Network Partners With Alibaba Cloud to Boost AI, Storage and Streaming Services",environment,0.4365490674972534
Alibaba,Why Alibaba’s Cloud Ambitions Fell to Earth,environment,0.7543164491653442
Alibaba,Alibaba shares sink after it shelves IPO plans for two units,social,0.35710641741752625
Alibaba,Alibaba is buying back more and more stock as prices extend selloff,social,0.519119918346405
Alibaba,Alibaba Stock Slides On Earnings Miss; Sales Increase 7%,neutral,0.4644966125488281
Alibaba,Alibaba's Jack Ma steps out from the shadows with morale-boosting post,social,0.79981929063797
Alibaba,Alibaba dips on MS downgrade as PDD grabs spot of most valuable Chinese e-commerce firm,social,0.4184505045413971
Alibaba,Alibaba gains $13 billion in value after billionaire cofounders Jack Ma and Joe Tsai give ‘show of confidence’ by buying $200 million worth of shares,social,0.699978768825531
Alibaba,Alibaba Group Invests for Strategic Growth with Cainiao Share Purchase Offer,social,0.5416164398193359
Alibaba,Alibaba to buy Cainiao stake for up to $3.75 billion as it drops IPO plan,social,0.38732126355171204
Alibaba,Battle of China’s e-commerce titans: Temu parent emerges ahead of Alibaba,social,0.5744720697402954
Alibaba,Alibaba’s reversal from online superstar is so serious that it briefly lost its crown as China's second-most valuable e-commerce player,social,0.4757932722568512
Alibaba,Alibaba bets on overseas e-commerce unit amid sluggish growth in China,social,0.3439435362815857
Alibaba,Tencent Stock Outperformance to Alibaba Grows as Profits Diverge,social,0.46475449204444885
Alibaba,Alibaba shares jump after founder Jack Ma says it’s successfully fixing the ‘diseases of a big company’,social,0.6072799563407898
Alibaba,Strong Summer Box Office Helps Alibaba’s Film and Music Businesses Cut Losses in Quarter,social,0.5623896718025208
Alibaba,Alibaba promotes global AI adoption by small and midsized companies,social,0.6065509915351868
Alibaba,Alibaba Leads Record Deal to Mint $2.5 Billion China AI Firm,social,0.5034688711166382
Alibaba,"China’s Singles Day festival wraps up with $156B in estimated sales, Alibaba and JD.com reporting growth amid low expectations",social,0.4903985857963562
Alibaba,Alibaba’s Plan to Split Is Being Replaced by Greater Focus on Its Core,social,0.5409846901893616
Alibaba,Why Alibaba Stock Was Falling Again Today,social,0.3807820677757263
Alibaba,Alibaba chair: ‘The US is ahead in AI’,government,0.4262785017490387
Alibaba,"Alibaba Writes Down $1.2 Billion on Youku, Loss-Making Streamer, as Group Profits Plunge",social,0.728947639465332
Alibaba,"Alibaba shares drop 5% after revenue miss, $25 billion boost to buyback plan",government,0.3667151927947998
Alibaba,"After doubts about Alibaba's future, co-founder Joe Tsai says: 'We're back'",social,0.49478793144226074
Alibaba,Alibaba Backs $2.5 Billion AI Firm in Second Big 2024 Deal,social,0.4023759663105011
Alibaba,Will Alibaba’s Cloud Business See A Turnaround In Q4?,environment,0.5331156849861145
Alibaba,Alibaba Overhauls Incentives to Entice Staff as Stock Languishes,social,0.6067086458206177
Alibaba,Alibaba sees AI talent depart to start own business amid China's unicorn boom,social,0.6705347895622253
Alibaba,Is Alibaba Stock A Buy Before Or After Upcoming Earnings?,social,0.5003063678741455
Alibaba,Alibaba shares fall 6% after the Chinese tech giant posts 86% drop in profit,government,0.36544370651245117
Alibaba,Alibaba Stock (NYSE:BABA): New Bullish Catalysts Have Emerged,social,0.4463498890399933
Alibaba,Alibaba Sales Rise 7% After Going Back to Commerce Basics,social,0.5473663806915283
Alibaba,Alibaba expects to grow B2B GMV 20% in 2024,government,0.7356570959091187
American,Amex Experiences | Amex Card Member Entertainment Benefits,social,0.4628358483314514
American,How my American Express Platinum card saves me thousands on travel,social,0.3719029128551483
American,How American Express' extended warranty saved me $150 — and a huge headache,government,0.42279306054115295
American,How American Express Makes Money: Fees and Growth,social,0.6261966228485107
American,"American Express Reports Sixth Consecutive Quarter Of Record Revenue, Up 13% From Year Earlier to $15.4 Billion",government,0.3746902346611023
American,"Buy Now, Pay Later with Plan It® by American Express®",government,0.3840799629688263
American,WNBA All-Star 2024 – Amex Perks & Experiences,social,0.6288724541664124
American,Photo: Courtesy of American Express,social,0.6182332634925842
American,PLAY by American Express Platinum,social,0.7545824646949768
American,American Express Expands Singapore Decision Science,social,0.4597102105617523
American,American Express is First Card Issuer to Pilot Facial and Fingerprint Recognition,social,0.5333142876625061
American,Enhanced Hilton Honors American Express Business Card,social,0.5748440027236938
