,company,title,link,source,content,publish_date,time,article_type
10,Tesla,"Tesla CEO Musk raises alarm on interest rates, hesitates on Mexico factory",https://www.reuters.com/business/autos-transportation/tesla-reports-lower-third-quarter-margin-2023-10-18/,Reuters,,2023-10-18T07:00:00.000Z,"Oct 18, 2023",regular
11,Tesla,Wall Street wants answers from Elon Musk on Tesla's Model 2 car,https://www.reuters.com/business/autos-transportation/wall-street-wants-answers-musk-teslas-affordable-car-2024-04-17/,Reuters,,2024-04-17T07:00:00.000Z,Apr 17,regular
12,Tesla,"Tesla cuts prices in China, Germany and around globe after US cuts",https://www.reuters.com/business/autos-transportation/tesla-cuts-prices-across-its-line-up-china-2024-04-21/,Reuters,,2024-04-21T07:00:00.000Z,Apr 21,regular
13,Tesla,Tesla quarterly deliveries decline for the first time in nearly four years,https://www.reuters.com/business/autos-transportation/teslas-first-quarter-deliveries-miss-expectations-2024-04-02/,Reuters,,2024-04-02T07:00:00.000Z,Apr 2,regular
14,Tesla,"Tesla to build 25,000-euro car in Germany - source",https://www.reuters.com/business/autos-transportation/tesla-build-25000-euro-car-german-plant-source-2023-11-06/,Reuters,,2023-11-06T08:00:00.000Z,"Nov 6, 2023",regular
15,Tesla,Tesla's once-stellar reputation is running out of juice,https://www.axios.com/2024/05/23/tesla-reputation-axios-harris-poll,Axios,,2024-05-23T07:00:00.000Z,May 23,regular
16,Tesla,Tesla erases $80 bln in valuation after Musk's sales warning,https://www.reuters.com/business/autos-transportation/tesla-tumbles-after-ceo-elon-musk-warns-slower-growth-2024-2024-01-25/,Reuters,,2024-01-25T08:00:00.000Z,Jan 25,regular
17,Tesla,"Scoop: Inside Tesla's decision to build a $25,000 ""global car""",https://www.axios.com/2023/09/08/tesla-musk-global-electric-car-robotaxis,Axios,,2023-09-08T07:00:00.000Z,"Sep 8, 2023",regular
18,Tesla,Tesla warns of slowing growth before new model launch next year,https://www.reuters.com/business/autos-transportation/tesla-gross-margin-falls-fourth-quarter-2024-01-24/,Reuters,,2024-01-24T08:00:00.000Z,Jan 24,regular
19,Tesla,Tesla's plan for affordable cars takes page from Detroit rivals,https://www.reuters.com/business/autos-transportation/teslas-plan-affordable-cars-takes-page-detroit-rivals-2024-04-26/,Reuters,,2024-04-25T07:00:00.000Z,Apr 25,regular
20,Tesla,"Exclusive: Tesla doing damage-control, discounts for European fleet buyers",https://www.reuters.com/business/autos-transportation/tesla-doing-damage-control-discounts-european-fleet-buyers-2024-05-20/,Reuters,,2024-05-20T07:00:00.000Z,May 20,regular
21,Tesla,Tesla laying off more than 10% of staff globally as sales fall,https://www.reuters.com/business/autos-transportation/tesla-lay-off-more-than-10-its-staff-electrek-reports-2024-04-15/,Reuters,,2024-04-15T07:00:00.000Z,Apr 15,regular
22,Tesla,Exclusive: Tesla plans to build new electric vehicles in mid-2025,https://www.reuters.com/business/autos-transportation/tesla-plans-build-new-electric-vehicles-mid-2025-sources-2024-01-24/,Reuters,,2024-01-24T08:00:00.000Z,Jan 24,regular
23,Tesla,Tesla faces California class action on its EV range claims,https://www.reuters.com/legal/tesla-faces-california-class-action-its-ev-range-claims-2023-08-03/,Reuters,,2023-08-03T07:00:00.000Z,"Aug 3, 2023",regular
24,Tesla,Tesla's self-driving bid for China faces rivals racing ahead,https://www.reuters.com/business/autos-transportation/teslas-self-driving-bid-china-faces-rivals-racing-ahead-2024-04-30/,Reuters,,2024-04-30T07:00:00.000Z,Apr 30,regular
25,Tesla,US seeks answers from Tesla in Autopilot recall probe,https://www.reuters.com/business/autos-transportation/us-seeks-answers-tesla-autopilot-recall-probe-2024-05-07/,Reuters,,2024-05-07T07:00:00.000Z,May 7,regular
26,Tesla,"Tesla slashes Model Y production in Shanghai, data shows",https://www.reuters.com/business/autos-transportation/tesla-slashes-model-y-production-shanghai-data-shows-2024-05-24/,Reuters,,2024-05-24T07:00:00.000Z,May 24,regular
27,Tesla,Exclusive: Tesla retreats from next-generation ‘gigacasting’ manufacturing process,https://www.reuters.com/business/autos-transportation/tesla-retreats-next-generation-gigacasting-manufacturing-process-2024-05-01/,Reuters,,2024-05-01T07:00:00.000Z,May 1,regular
28,Tesla,Tesla must face vehicle owners' lawsuit over self-driving claims,https://www.reuters.com/legal/tesla-must-face-vehicle-owners-lawsuit-over-self-driving-claims-2024-05-15/,Reuters,,2024-05-15T07:00:00.000Z,May 15,regular
29,Tesla,"Tesla cuts US prices of Models Y, X, S by $2,000",https://www.reuters.com/business/autos-transportation/tesla-cuts-us-prices-models-y-x-s-by-2000-2024-04-20/,Reuters,,2024-04-19T07:00:00.000Z,Apr 19,regular
30,Tesla,US Justice Department issues subpoenas to Tesla in ongoing probes,https://www.reuters.com/business/autos-transportation/tesla-exceed-9-bln-spending-target-this-year-it-rolls-out-new-models-2023-10-23/,Reuters,,2023-10-23T07:00:00.000Z,"Oct 23, 2023",regular
31,Tesla,"Exclusive: In Tesla Autopilot probe, US prosecutors focus on securities, wire fraud",https://www.reuters.com/business/autos-transportation/tesla-autopilot-probe-us-prosecutors-focus-securities-wire-fraud-2024-05-08/,Reuters,,2024-05-08T07:00:00.000Z,May 8,regular
32,Tesla,Tesla wins first US Autopilot trial involving fatal crash,https://www.reuters.com/business/autos-transportation/tesla-wins-autopilot-trial-involving-fatal-crash-2023-10-31/,Reuters,,2023-10-31T07:00:00.000Z,"Oct 31, 2023",regular
33,Tesla,"6 reasons why Tesla is failing, and they all have to do with design",https://www.fastcompany.com/91086771/6-reasons-why-tesla-is-failing-and-they-all-have-to-do-with-design,Fast Company,,2024-04-05T07:00:00.000Z,Apr 5,regular
34,Tesla,Tesla cars for first time on Chinese government purchase list,https://www.reuters.com/business/autos-transportation/tesla-cars-first-time-chinese-government-purchase-list-2024-07-04/,Reuters,,2024-07-04T07:00:00.000Z,Jul 4,regular
35,Tesla,Tesla deliveries set to fall for second straight quarter,https://www.reuters.com/business/autos-transportation/tesla-deliveries-set-fall-second-straight-quarter-2024-07-01/,Reuters,,2024-07-01T07:00:00.000Z,Jul 1,regular
36,Tesla,Next Autopilot trial to test Tesla's blame-the-driver defense,https://www.reuters.com/business/autos-transportation/next-autopilot-trial-test-teslas-blame-the-driver-defense-2024-03-11/,Reuters,,2024-03-11T07:00:00.000Z,Mar 11,regular
37,Tesla,Elon Musk visits China as Tesla seeks self-driving technology rollout,https://www.reuters.com/business/autos-transportation/elon-musk-heading-china-visit-teslas-second-biggest-market-sources-say-2024-04-28/,Reuters,,2024-04-28T07:00:00.000Z,Apr 28,regular
38,Tesla,Tesla CEO Musk: Chinese EV firms will 'demolish' rivals without trade barriers,https://www.reuters.com/business/autos-transportation/tesla-ceo-musk-chinese-ev-firms-will-demolish-rivals-without-trade-barriers-2024-01-25/,Reuters,,2024-01-25T08:00:00.000Z,Jan 25,regular
39,Tesla,Would-be Tesla buyers snub company as Musk's reputation dips,https://www.reuters.com/business/autos-transportation/would-be-tesla-buyers-snub-company-musks-reputation-dips-2024-04-01/,Reuters,,2024-04-01T07:00:00.000Z,Apr 1,regular
40,Tesla,"ARK’s Expected Value For Tesla In 2029: $2,600 Per Share",https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,ARK Invest,,2024-06-12T07:00:00.000Z,Jun 12,regular
41,Tesla,"Judge finds evidence that Tesla, Musk knew about Autopilot defect",https://www.reuters.com/legal/judge-finds-evidence-that-tesla-musk-knew-about-autopilot-defect-2023-11-22/,Reuters,,2023-11-21T08:00:00.000Z,"Nov 21, 2023",regular
42,Apple,"I Can't Stop Thinking About How Awkward Apple's 'Mother Nature' Ad Was, and I Finally Figured Out Why",https://www.inc.com/jason-aten/i-cant-stop-thinking-about-how-awkward-apples-mother-nature-ad-was-i-finally-figured-out-why.html,Inc.,,2023-09-17T07:00:00.000Z,"Sep 17, 2023",regular
43,Apple,Exclusive: Apple to pause advertising on X after Musk backs antisemitic post,https://www.axios.com/2023/11/17/apple-twitter-x-advertising-elon-musk-antisemitism-ads,Axios,,2023-11-17T08:00:00.000Z,"Nov 17, 2023",regular
44,Apple,I Will Never Hire Anyone Again Without Asking Apple's Genius Interview Question,https://www.inc.com/kelly-main/i-will-never-hire-anyone-again-without-asking-apples-genius-interview-question.html,Inc.,,2024-06-02T07:00:00.000Z,Jun 2,regular
45,Apple,"Apple charged with breaching EU tech rules, faces another probe",https://www.reuters.com/technology/apples-app-store-rules-breach-eu-tech-rules-eu-regulators-say-2024-06-24/,Reuters,,2024-06-24T07:00:00.000Z,Jun 24,regular
46,Microsoft,Press Release & Webcast,https://www.microsoft.com/en-us/investor/earnings/fy-2024-q3/press-release-webcastR,Microsoft,,2024-04-25T20:14:10.000Z,Apr 25,regular
47,Microsoft,Press Release & Webcast,https://www.microsoft.com/en-us/investor/earnings/fy-2024-q2/press-release-webcastR,Microsoft,,2024-01-30T08:00:00.000Z,Jan 30,regular
48,Amazon,My 45 Top Remaining Memorial Day Amazon Sales,https://www.cnet.com/deals/best-amazon-memorial-day-sales-2024-05-29/,CNET,,2024-05-29T07:00:00.000Z,May 29,regular
49,Amazon,"Amazon to lay off several hundred staff in Prime Video, Studios",https://www.reuters.com/technology/amazon-lay-off-employees-prime-video-studios-divisions-information-2024-01-10/,Reuters,,2024-01-10T08:00:00.000Z,Jan 10,regular
50,Google,"Google lays off hundreds in Assistant, hardware, engineering teams",https://www.reuters.com/technology/google-lays-off-hundreds-working-assistant-software-other-parts-company-2024-01-11/,Reuters,,2024-01-10T08:00:00.000Z,Jan 10,regular
51,Google,Google agrees to invest up to $2 billion in OpenAI rival Anthropic,https://www.reuters.com/technology/google-agrees-invest-up-2-bln-openai-rival-anthropic-wsj-2023-10-27/,Reuters,,2023-10-27T07:00:00.000Z,"Oct 27, 2023",regular
52,Google,4 Lessons Businesses Can Learn From Google's Evolution,https://www.forbes.com/sites/johnhall/2024/02/18/4-lessons-businesses-can-learn-from-googles-evolution/,Forbes,,2024-02-18T08:00:00.000Z,Feb 18,regular
53,Google,Google to defend generative AI users from copyright claims,https://www.reuters.com/technology/google-defend-generative-ai-users-copyright-claims-2023-10-12/,Reuters,,2023-10-12T07:00:00.000Z,"Oct 12, 2023",regular
54,Meta,Exclusive: Meta to lay off employees in metaverse silicon unit on Wednesday,https://www.reuters.com/technology/meta-lay-off-employees-metaverse-silicon-unit-wednesday-2023-10-03/,Reuters,,2023-10-03T07:00:00.000Z,"Oct 3, 2023",regular
55,Meta,"Sorry, VR: The Meta Ray-Ban Wayfarers Are the Best Face Computer",https://www.wired.com/story/the-ray-ban-meta-wayfarers-are-the-best-face-computer/R,WIRED,,2024-06-16T07:00:00.000Z,Jun 16,regular
56,Meta,"AI ‘Agent’ Startup Adept Has Talked to Potential Buyers, Including Meta",https://www.theinformation.com/articles/ai-agent-startup-adept-has-talked-to-potential-buyers-including-meta,The Information,,2024-05-22T07:00:00.000Z,May 22,regular
57,Meta,Meta Sued By 33 States Over ‘Substantial Dangers’ For Kids On Instagram And Facebook,https://www.forbes.com/sites/brianbushard/2023/10/24/meta-sued-by-33-states-over-substantial-dangers-for-kids-on-instagram-and-facebook/,Forbes,,2023-10-24T07:00:00.000Z,"Oct 24, 2023",regular
58,Meta,Meta's new AI assistant trained on public Facebook and Instagram posts,https://www.reuters.com/technology/metas-new-ai-chatbot-trained-public-facebook-instagram-posts-2023-09-28/,Reuters,,2023-09-28T07:00:00.000Z,"Sep 28, 2023",regular
59,Meta,US judge trims AI copyright lawsuit against Meta,https://www.reuters.com/legal/litigation/us-judge-trims-ai-copyright-lawsuit-against-meta-2023-11-09/,Reuters,,2023-11-09T08:00:00.000Z,"Nov 9, 2023",regular
60,Meta,"Meta's Instagram, Facebook to charge EU users for ad-free service - sources",https://www.reuters.com/technology/meta-floats-charging-14-month-ad-free-instagram-or-facebook-europe-wsj-2023-10-03/,Reuters,,2023-10-03T07:00:00.000Z,"Oct 3, 2023",regular
61,Meta,Meta bars political advertisers from using generative AI ads tools,https://www.reuters.com/technology/meta-bar-political-advertisers-using-generative-ai-ads-tools-2023-11-06/,Reuters,,2023-11-07T08:00:00.000Z,"Nov 7, 2023",regular
62,Meta,Facebook parent Meta sees strong global ad sales while keeping AI costs in check,https://www.reuters.com/technology/facebook-parent-meta-forecasts-q3-revenue-above-expectations-after-strong-2024-07-31/,Reuters,,2024-08-01T04:46:00.000Z,4 hours ago,regular
63,Meta,"Meta's Instagram linked to depression, anxiety, insomnia in kids - US states' lawsuit",https://www.reuters.com/legal/dozens-us-states-sue-meta-platforms-harming-mental-health-young-people-2023-10-24/,Reuters,,2023-10-25T07:00:00.000Z,"Oct 25, 2023",regular
64,Meta,"Meta’s plan to fight AI-generated misinformation and deepfakes is too little, too late",https://www.fastcompany.com/91024531/metas-plan-to-fight-ai-generated-misinformation-and-deepfakes-is-too-little-too-late,Fast Company,,2024-02-06T08:00:00.000Z,Feb 6,regular
65,Meta,Meta joins other tech giants in quest for artificial general intelligence,https://www.axios.com/2024/01/22/meta-artificial-general-intelligence-quest-agi,Axios,,2024-01-22T08:00:00.000Z,Jan 22,regular
66,Meta,Meta must face lawsuit claiming it prefers foreign workers over US citizens,https://www.reuters.com/legal/meta-must-face-lawsuit-claiming-it-prefers-foreign-workers-over-us-citizens-2024-06-27/,Reuters,,2024-06-27T07:00:00.000Z,Jun 27,regular
67,Meta,How Meta Ray Ban Smart Glasses Displaced My Smartphone On Opening Day,https://www.forbes.com/sites/moorinsights/2024/04/18/how-meta-ray-ban-smart-glasses-displaced-my-smartphone-on-opening-day/,Forbes,,2024-04-18T07:00:00.000Z,Apr 18,regular
68,Netflix,What We Watched: A Netflix Engagement Report,https://about.netflix.com/news/what-we-watched-a-netflix-engagement-report,About Netflix,,2023-12-12T08:00:00.000Z,"Dec 12, 2023",regular
69,Netflix,Netflix Upfront 2024: The Year of Growth and Momentum,https://about.netflix.com/news/netflix-upfront-2024-the-year-of-growth-and-momentum,About Netflix,,2024-05-15T07:00:00.000Z,May 15,regular
70,Netflix,Testing Games on More Devices,https://about.netflix.com/news/testing-games-on-more-devices,About Netflix,,2023-08-14T07:00:00.000Z,"Aug 14, 2023",regular
71,Netflix,What We Watched the Second Half of 2023,https://about.netflix.com/news/what-we-watched-the-second-half-of-2023,About Netflix,,2024-05-23T07:00:00.000Z,May 23,regular
72,Netflix,What’s Next for Netflix Games,https://about.netflix.com/news/whats-next-for-netflix-games,About Netflix,,2023-12-13T08:00:00.000Z,"Dec 13, 2023",regular
73,Netflix,'Grand Theft Auto: The Trilogy – The Definitive Edition' Arrives on Netflix December 14,https://about.netflix.com/news/grand-theft-auto-the-trilogy-the-definitive-edition-arrives-on-netflix,About Netflix,,2023-11-29T08:00:00.000Z,"Nov 29, 2023",regular
74,Netflix,"Kick Off Summer With New Netflix Popcorn, Shows, Movies, and Games!",https://about.netflix.com/news/kick-off-summer-with-new-netflix-popcorn-shows-movies-and-games,About Netflix,,2024-06-20T07:00:00.000Z,Jun 20,regular
75,Netflix,One Year Into Netflix Ads,https://about.netflix.com/news/one-year-into-netflix-ads,About Netflix,,2023-11-01T07:00:00.000Z,"Nov 1, 2023",regular
76,Netflix,Netflix to Host Its First-Ever Live Sports Event as 'Drive to Survive' & 'Full Swing' Athletes Tee Up and Face Off in All-Star Golf Tournament,https://about.netflix.com/news/netflix-to-host-first-ever-live-sports-event-drive-to-survive-full-swing,About Netflix,,2023-10-17T07:00:00.000Z,"Oct 17, 2023",regular
77,Netflix,Netflix to Become New Home of WWE 'Raw' Beginning 2025,https://about.netflix.com/news/netflix-to-become-new-home-of-wwe-raw-beginning-2025,About Netflix,,2024-01-23T08:00:00.000Z,Jan 23,regular
78,Netflix,Thanks for Watching,https://about.netflix.com/news/thanks-for-watching,About Netflix,,2023-09-29T07:00:00.000Z,"Sep 29, 2023",regular
79,Netflix,Coming Soon to Netflix Games,https://about.netflix.com/news/coming-soon-to-netflix-games,About Netflix,,2024-06-04T07:00:00.000Z,Jun 4,regular
80,Netflix,"Netflix and Most Valuable Promotions Partner on Jake Paul vs. Mike Tyson, a Global Live Sports Event To Stream Exclusively on Netflix on Saturday July 20",https://about.netflix.com/news/netflix-and-most-valuable-promotions-partner-on-jake-paul-vs-mike-tyson,About Netflix,,2024-03-07T08:00:00.000Z,Mar 7,regular
81,Netflix,Netflix Acquires Global Streaming Rights to Studio Ponoc’s Upcoming Animated Film Slate — 'The Imaginary' Film to Premiere Later This Year,https://about.netflix.com/news/netflix-studio-ponoc,About Netflix,,2024-01-25T08:00:00.000Z,Jan 25,regular
82,Netflix,"¡Vamos! Rafael Nadal & Carlos Alcaraz Will Face Off At 'The Netflix Slam', Live on Netflix on March 3",https://about.netflix.com/news/vamos-rafael-nadal-and-carlos-alcaraz-will-face-off-at-the-netflix-slam-live,About Netflix,,2023-12-11T08:00:00.000Z,"Dec 11, 2023",regular
83,Netflix,Netflix Reality Universe Expands With New Games,https://about.netflix.com/news/netflix-reality-universe-expands-with-new-games,About Netflix,,2024-05-30T07:00:00.000Z,May 30,regular
84,Netflix,‘Avatar: The Last Airbender’ Renewed for Two More Seasons as Social Fandom Heats Up,https://about.netflix.com/news/avatar-the-last-airbender-renewed-for-two-more-seasons,About Netflix,,2024-03-06T08:00:00.000Z,Mar 6,regular
85,Netflix,Netflix Greenlights Two Projects with MLB Featuring the Boston Red Sox,https://about.netflix.com/news/netflix-greenlights-two-projects-with-mlb-featuring-the-boston-red-sox,About Netflix,,2024-02-07T08:00:00.000Z,Feb 7,regular
86,Netflix,Hidden Among Humans: ‘Parasyte: The Grey’ Premieres April 5,https://about.netflix.com/news/parasyte-the-grey-premieres-april-5,About Netflix,,2024-02-28T08:00:00.000Z,Feb 28,regular
87,Netflix,Live-Action Series ‘Yu Yu Hakusho’ Premieres Worldwide on December 14,https://about.netflix.com/news/live-action-series-yu-yu-hakusho-premieres-worldwide-on-december-14,About Netflix,,2023-10-11T07:00:00.000Z,"Oct 11, 2023",regular
88,Netflix,"Netflix’s Best New, Overlooked Action Movie Is A Must-Watch",https://www.forbes.com/sites/paultassi/2024/05/18/netflixs-best-new-overlooked-action-movie-is-a-must-watch/,Forbes,,2024-05-18T07:00:00.000Z,May 18,regular
89,Netflix,‘Sweet Home’ Season 3 Arrives July 19 in Fitting Finale to Epic Series,https://about.netflix.com/news/sweet-home-season-3-arrives-july-19-in-fitting-finale-to-epic-series,About Netflix,,2024-06-11T07:00:00.000Z,Jun 11,regular
90,Netflix,Anime Adaptation of ‘Rising Impact’ Takes Flight on Netflix in June,https://about.netflix.com/news/rising-impact-title-announcement,About Netflix,,2024-03-23T07:00:00.000Z,Mar 23,regular
91,Netflix,Netflix Presents a First Look at Scenes From 'One Hundred Years of Solitude',https://about.netflix.com/news/netflix-presents-a-first-look-at-scenes-from-one-hundred-years-of-solitude,About Netflix,,2024-04-17T07:00:00.000Z,Apr 17,regular
92,Netflix,Top 10 Week of Feb. 19: ‘Avatar: The Last Airbender’ and ‘Tyler Perry’s Mea Culpa’ Debut at #1,https://about.netflix.com/news/top-10-week-of-feb-19-avatar-the-last-airbender-and-tyler-perrys-mea-culpa,About Netflix,,2024-02-27T08:00:00.000Z,Feb 27,regular
93,Netflix,"‘Rebel Moon’ Soars to #1 Worldwide, Exciting Fans with Immersive Trailer Experience, Moon Takeovers and Special Screenings",https://about.netflix.com/news/rebel-moon-immersive-trailer-moon-takeovers-special-screenings,About Netflix,,2023-12-26T08:00:00.000Z,"Dec 26, 2023",regular
94,Netflix,"Netflix Returns to Annecy Festival With a Diverse and Robust Programme Including Sneak Peaks at Aardman's 'Wallace & Gromit,' Zack Snyder's 'Twilight Of The Gods,' Arcane's 'Making Of' and Skydance Animation's 'Spellbound'",https://about.netflix.com/news/netflix-returns-to-annecy-festival-with-a-diverse-and-robust-programme,About Netflix,,2024-04-22T07:00:00.000Z,Apr 22,regular
95,Netflix,"Netflix Announces New Romance Series from Japan Starring: Shun Oguri, Han Hyo-Joo, Yuri Nakamura, and Jin Akanishi",https://about.netflix.com/news/new-japan-romance-series-2025,About Netflix,,2024-05-30T07:00:00.000Z,May 30,regular
96,Netflix,New Live-Action Series ‘Soul Mate’ Stars Hayato Isomura and Ok Taec-yeon,https://about.netflix.com/news/japanese-live-action-series-soulmate,About Netflix,,2024-06-27T07:00:00.000Z,Jun 27,regular
97,Netflix,All the New Mobile Games Joining Netflix in August,https://about.netflix.com/news/all-the-new-mobile-games-joining-netflix-in-august,About Netflix,,2023-08-29T07:00:00.000Z,"Aug 29, 2023",regular
98,Netflix,Anime Adaptation ‘Onimusha’ Gives New Life to Legendary Game,https://about.netflix.com/news/onimusha-netflix,About Netflix,,2023-09-20T07:00:00.000Z,"Sep 20, 2023",regular
99,Netflix,Netflix Reveals Teaser & Date for 'Cocomelon Lane' and Unveils First Look at New Preschool Series,https://about.netflix.com/news/netflix-reveals-teaser-and-date-for-cocomelon-lane-and-unveils-first-look-at,About Netflix,,2023-09-28T07:00:00.000Z,"Sep 28, 2023",regular
100,Netflix,New Anime Series ‘THE ONE PIECE’ Starts Fresh Journey into the East Blue Saga,https://about.netflix.com/news/new-anime-series-the-one-piece,About Netflix,,2023-12-17T08:00:00.000Z,"Dec 17, 2023",regular
101,Netflix,‘Master of the House’ Unveils a Scandalous Tale of Power and Greed on July 18,https://about.netflix.com/news/master-of-the-house-premieres-july-18,About Netflix,,2024-05-30T07:00:00.000Z,May 30,regular
102,Netflix,Netflix Announces Agatha Christie Series 'The Seven Dials Mystery' by 'Broadchurch' Writer Chris Chibnall,https://about.netflix.com/news/netflix-announces-agatha-christie-series-the-seven-dials-mystery-by,About Netflix,,2024-04-04T07:00:00.000Z,Apr 4,regular
103,Netflix,From Past to Present: Post-Credit Footage Reveals 'Gyeongseong Creature' Season 2 to Unfold in Contemporary Seoul,https://about.netflix.com/news/from-past-to-present-post-credit-footage-reveals-gyeongseong-creature-season,About Netflix,,2024-01-07T08:00:00.000Z,Jan 7,regular
104,Netflix,Netflix Announces New Sports Series 'Receiver',https://about.netflix.com/news/netflix-announces-new-sports-series-receiver-following,About Netflix,,2024-03-19T07:00:00.000Z,Mar 19,regular
105,NVIDIA,NVIDIA Announces Financial Results for Fourth Quarter and Fiscal 2024,https://investor.nvidia.com/news/press-release-details/2024/NVIDIA-Announces-Financial-esults-for-Fourth-Quarter-and-Fiscal-2024/R,NVIDIA Newsroom,,2024-02-21T08:00:00.000Z,Feb 21,regular
106,NVIDIA,Exclusive: Nvidia pursues $30 billion custom chip opportunity with new unit,https://www.reuters.com/technology/nvidia-chases-30-billion-custom-chip-market-with-new-unit-sources-2024-02-09/,Reuters,,2024-02-09T08:00:00.000Z,Feb 9,regular
107,NVIDIA,Nvidia overtakes Apple as No. 2 most valuable company,https://www.reuters.com/technology/nvidia-verge-overtaking-apple-no-2-most-valuable-company-2024-06-05/,Reuters,,2024-06-06T07:00:00.000Z,Jun 6,regular
108,Salesforce,"Salesforce, IQVIA expand partnership to codevelop Life Sciences Cloud",https://www.mobihealthnews.com/news/salesforce-iqvia-expand-partnership-co-develop-life-sciences-cloud,Mobihealth News,,2024-04-10T07:00:00.000Z,Apr 10,regular
109,Salesforce,Salesforce shares tumble as soft cloud demand hurts forecasts,https://www.reuters.com/technology/salesforce-forecasts-second-quarter-revenue-below-estimates-2024-05-29/,Reuters,,2024-05-29T07:00:00.000Z,May 29,regular
110,Salesforce,Time to Buy the Dip on Salesforce Stock?,https://www.fool.com/investing/2024/06/09/time-to-buy-the-dip-on-salesforce-stock/R,The Motley Fool,,2024-06-09T07:00:00.000Z,Jun 9,regular
111,Salesforce,"Salesforce abandons pursuit of Informatica, source says",https://www.reuters.com/markets/deals/salesforces-talks-buy-informatica-fizzle-wsj-reports-2024-04-21/,Reuters,,2024-04-21T07:00:00.000Z,Apr 21,regular
112,Salesforce,Salesforce Stock Tanks On Weak Guidance Amid Hopes For Artificial Intelligence Boost,https://www.investors.com/news/technology/salesforce-stock-salesforce-earnings-news-q12024/,Investor's Business Daily,,2024-05-30T07:00:00.000Z,May 30,regular
113,Salesforce,Salesforce plummets as weak forecast sparks concerns of AI competition,https://www.reuters.com/technology/salesforce-plummets-weak-forecast-sparks-concern-ai-competition-2024-05-30/,Reuters,,2024-05-30T07:00:00.000Z,May 30,regular
114,Salesforce,Salesforce looks to reinvent itself again with its fledgling AI business,https://www.marketwatch.com/story/salesforce-looks-to-reinvent-itself-again-with-its-fledgling-ai-business-35638ac4,MarketWatch,,2024-03-25T07:00:00.000Z,Mar 25,regular
115,Salesforce,Salesforce laying off 700 workers in latest tech industry downsizing - WSJ,https://www.reuters.com/technology/salesforce-laying-off-700-workers-latest-tech-industry-downsizing-wsj-2024-01-26/,Reuters,,2024-01-25T08:00:00.000Z,Jan 25,regular
116,Salesforce,"Salesforce to hire 3,300 people after layoffs earlier this year, Bloomberg reports",https://www.reuters.com/technology/salesforce-hire-3300-people-after-layoffs-earlier-this-year-bloomberg-news-2023-09-15/,Reuters,,2023-09-14T07:00:00.000Z,"Sep 14, 2023",regular
117,Salesforce,Oracle Vs. Salesforce (2024 Comparison),https://www.forbes.com/advisor/business/software/oracle-vs-salesforce/,Forbes,,2024-06-28T07:00:00.000Z,Jun 28,regular
